filepath,n_img,n_svg,n_video,n_audio,n_canvas,n_css_links,n_icon_links,n_inline_styles,unique_classes
datasets/EvasionSet1/html/adjust.com_adv.html,23,53,0,0,0,12,0,252,389
datasets/EvasionSet1/html/admanmedia.com_adv.html,37,0,0,0,0,7,1,42,104
datasets/EvasionSet1/html/admin.ch_adv.html,18,0,0,0,0,3,11,1,155
datasets/EvasionSet1/html/adobe.io_adv.html,18,11,0,0,0,0,2,50,205
datasets/EvasionSet1/html/adriver.ru_adv.html,3,4,0,0,0,19,3,8,92
datasets/EvasionSet1/html/adroll.com_adv.html,28,7,0,0,0,2,1,1,86
datasets/EvasionSet1/html/adsafeprotected.com_adv.html,0,0,0,0,0,0,0,0,0
datasets/EvasionSet1/html/adsrvr.org_adv.html,2,0,0,0,0,2,0,5,11
datasets/EvasionSet1/html/adtrafficquality.google_adv.html,0,16,0,0,0,3,4,1,103
datasets/EvasionSet1/html/afternic.com_adv.html,17,24,0,0,0,4,1,116,150
datasets/EvasionSet1/html/aftonbladet.se_adv.html,30,22,0,0,0,0,15,32,145
datasets/EvasionSet1/html/agoda.com_adv.html,0,0,0,0,0,3,1,0,8
datasets/EvasionSet1/html/agora.io_adv.html,182,48,0,0,0,2,2,226,428
datasets/EvasionSet1/html/airbnb.com_adv.html,1,7,3,0,0,1,8,111,715
datasets/EvasionSet1/html/alibaba.com_adv.html,6,1,0,0,0,0,1,91,27
datasets/EvasionSet1/html/alidns.com_adv.html,26,4,0,0,0,1,1,0,305
datasets/EvasionSet1/html/aliexpress.com_adv.html,0,0,0,0,0,2,1,8,44
datasets/EvasionSet1/html/alipaydns.com_adv.html,1,0,0,0,0,0,0,2,0
datasets/EvasionSet1/html/aliyun.com_adv.html,5,8,0,0,0,4,1,22,169
datasets/EvasionSet1/html/allyonostore.com_adv.html,76,0,0,0,0,0,4,3,61
datasets/EvasionSet1/html/alphonso.tv_adv.html,0,0,0,0,0,11,4,1,127
datasets/EvasionSet1/html/alura.com.br_adv.html,109,25,0,0,0,34,1,326,414
datasets/EvasionSet1/html/amagi.tv_adv.html,0,0,0,0,0,0,0,0,0
datasets/EvasionSet1/html/amazon.ca_adv.html,136,0,0,0,0,6,1,174,478
datasets/EvasionSet1/html/amazon.co.jp_adv.html,40,0,0,0,0,6,1,30,335
datasets/EvasionSet1/html/amazon.co.uk_adv.html,1,0,0,0,0,1,0,2,31
datasets/EvasionSet1/html/amazon.com.au_adv.html,83,0,0,0,0,6,1,390,365
datasets/EvasionSet1/html/amazon.com.br_adv.html,170,0,0,0,0,6,1,224,480
datasets/EvasionSet1/html/amazon.com.mx_adv.html,11,0,0,0,0,2,1,11,122
datasets/EvasionSet1/html/amazon.com.tr_adv.html,23,0,0,0,0,6,1,112,239
datasets/EvasionSet1/html/amazon.com_adv.html,1,0,0,0,0,1,0,2,31
datasets/EvasionSet1/html/amazon.de_adv.html,1,0,0,0,0,1,0,2,31
datasets/EvasionSet1/html/amazon.eg_adv.html,29,0,0,0,0,6,1,26,249
datasets/EvasionSet1/html/amazon.es_adv.html,1,0,0,0,0,1,0,2,31
datasets/EvasionSet1/html/amazon.fr_adv.html,1,0,0,0,0,1,0,2,31
datasets/EvasionSet1/html/amazon.in_adv.html,1,0,0,0,0,1,0,4,31
datasets/EvasionSet1/html/amazon.it_adv.html,1,0,0,0,0,1,0,2,31
datasets/EvasionSet1/html/amazonalexa.com_adv.html,44,0,11,0,0,23,0,333,335
datasets/EvasionSet1/html/amazonaws.com_adv.html,4,71,0,0,0,12,6,168,703
datasets/EvasionSet1/html/amazontrust.com_adv.html,1,0,0,0,0,1,0,5,8
datasets/EvasionSet1/html/amazonvideo.com_adv.html,17,22,0,0,0,8,16,71,156
datasets/EvasionSet1/html/amd.com_adv.html,35,0,0,0,0,6,2,8,256
datasets/EvasionSet1/html/ameba.jp_adv.html,83,28,0,0,0,1,0,59,250
datasets/EvasionSet1/html/ameblo.jp_adv.html,126,23,0,0,0,3,2,3,178
datasets/EvasionSet1/html/americanexpress.com_adv.html,13,8,0,0,0,1,1,6,206
datasets/EvasionSet1/html/amplitude.com_adv.html,67,12,0,0,0,10,3,125,563
datasets/EvasionSet1/html/ampproject.org_adv.html,1,68,0,0,0,0,1,5,120
datasets/EvasionSet1/html/amzn.to_adv.html,14,0,0,0,0,2,1,10,141
datasets/EvasionSet1/html/an1.com_adv.html,67,26,0,0,0,1,4,43,113
datasets/EvasionSet1/html/ancestry.com_adv.html,12,0,0,0,0,5,2,506,286
datasets/EvasionSet1/html/android.com_adv.html,29,95,4,0,0,4,8,79,328
datasets/EvasionSet1/html/aniview.com_adv.html,53,0,0,0,0,45,1,41,669
datasets/EvasionSet1/html/aniwatchtv.to_adv.html,8,0,0,0,0,3,7,1,84
datasets/EvasionSet1/html/antarvasna3.com_adv.html,5,0,0,0,0,12,0,31,310
datasets/EvasionSet1/html/anydesk.com_adv.html,95,0,0,0,0,4,5,8,304
datasets/EvasionSet1/html/aol.com_adv.html,670,158,0,0,0,24,13,21,1007
datasets/EvasionSet1/html/apa.org_adv.html,0,0,0,0,0,0,0,0,0
datasets/EvasionSet1/html/apache.org_adv.html,49,0,0,0,0,6,15,1,110
datasets/EvasionSet1/html/apnews.com_adv.html,157,361,219,0,0,2,3,35,226
datasets/EvasionSet1/html/apornvideo.com_adv.html,17,0,0,0,0,1,14,49,57
datasets/EvasionSet1/html/appcenter.ms_adv.html,7,1,0,0,0,1,0,2,49
datasets/EvasionSet1/html/apple.com_adv.html,0,29,0,0,0,7,0,6,184
datasets/EvasionSet1/html/apple.news_adv.html,0,0,0,0,0,2,2,0,16
datasets/EvasionSet1/html/applovin.com_adv.html,3,10,0,0,0,1,1,6,168
datasets/EvasionSet1/html/appsflyer.com_adv.html,31,1,0,0,0,12,3,3,371
datasets/EvasionSet1/html/appspot.com_adv.html,1,2,0,1,0,0,0,0,105
datasets/EvasionSet1/html/arabx.cam_adv.html,31,0,0,0,0,2,6,122,57
datasets/EvasionSet1/html/arbada.com_adv.html,44,0,0,0,0,2,1,54,57
datasets/EvasionSet1/html/arcgis.com_adv.html,1,0,0,0,0,4,1,2,38
datasets/EvasionSet1/html/archive.org_adv.html,0,0,0,0,0,1,1,0,1
datasets/EvasionSet1/html/archiveofourown.org_adv.html,1,2,0,0,0,6,0,0,69
datasets/EvasionSet1/html/argos.co.uk_adv.html,43,48,0,0,0,3,0,45,345
datasets/EvasionSet1/html/armgs.team_adv.html,100,2,0,0,0,9,1,96,288
datasets/EvasionSet1/html/arstechnica.com_adv.html,61,129,0,0,0,4,3,6,669
datasets/EvasionSet1/html/arxiv.org_adv.html,4,7,0,0,0,3,4,13,51
datasets/EvasionSet1/html/asu.edu_adv.html,24,4,0,0,0,2,1,5,221
datasets/EvasionSet1/html/asuracomic.net_adv.html,126,310,0,0,0,5,1,339,457
datasets/EvasionSet1/html/asus.com_adv.html,22,26,0,0,0,14,1,63,200
datasets/EvasionSet1/html/atlassian.com_adv.html,70,209,3,0,0,2,0,916,1485
datasets/EvasionSet1/html/atlassian.net_adv.html,62,22,0,0,0,1,4,321,279
datasets/EvasionSet1/html/att.com_adv.html,0,22,0,0,0,1,0,8,262
datasets/EvasionSet1/html/att.net_adv.html,32,164,0,0,0,2,1,31,718
datasets/EvasionSet1/html/attn.tv_adv.html,120,0,0,0,0,1,2,1,323
datasets/EvasionSet1/html/aucey.com_adv.html,3,0,0,0,0,1,0,1,23
datasets/EvasionSet1/html/autodesk.com_adv.html,63,105,1,0,0,10,3,252,475
datasets/EvasionSet1/html/avast.com_adv.html,209,0,0,0,0,21,2,310,491
datasets/EvasionSet1/html/avira.com_adv.html,10,0,0,0,0,2,3,3,367
datasets/EvasionSet1/html/avito.ru_adv.html,101,112,0,0,0,7,1,336,334
datasets/EvasionSet1/html/az24.vn_adv.html,13,0,0,0,0,1,1,10,193
datasets/EvasionSet1/html/azure.com_adv.html,105,3,0,0,0,26,1,36,464
datasets/EvasionSet1/html/azure.net_adv.html,99,2,0,0,0,26,1,357,392
datasets/EvasionSet1/html/b-cdn.net_adv.html,107,1,1,0,0,1,9,72,258
datasets/EvasionSet1/html/baidu.com_adv.html,30,8,0,0,0,2,3,40,211
datasets/EvasionSet1/html/bakecaincontrii.com_adv.html,0,16,0,0,0,1,1,0,143
datasets/EvasionSet1/html/bakusai.com_adv.html,5,0,1,0,0,0,2,3,63
datasets/EvasionSet1/html/bankofamerica.com_adv.html,33,24,0,0,0,2,6,0,194
datasets/EvasionSet1/html/banxia.la_adv.html,11,0,0,0,0,2,1,10,52
datasets/EvasionSet1/html/barnesandnoble.com_adv.html,310,0,0,0,0,3,17,5,111
datasets/EvasionSet1/html/bato.to_adv.html,114,0,0,0,0,5,2,301,136
datasets/EvasionSet1/html/battwo.com_adv.html,114,0,0,0,0,5,2,4,136
datasets/EvasionSet1/html/bb2r.com_adv.html,1,0,0,0,0,1,0,0,6
datasets/EvasionSet1/html/bbc.co.uk_adv.html,87,94,0,0,0,0,18,1,387
datasets/EvasionSet1/html/bbc.com_adv.html,102,75,0,0,0,1,5,4,363
datasets/EvasionSet1/html/beboo.ru_adv.html,2,0,0,0,0,0,14,3,78
datasets/EvasionSet1/html/beeline.ru_adv.html,29,5,0,0,0,5,4,92,210
datasets/EvasionSet1/html/beget.com_adv.html,0,0,0,0,0,0,0,0,0
datasets/EvasionSet1/html/beget.ru_adv.html,0,0,0,0,0,0,0,0,0
datasets/EvasionSet1/html/berkeley.edu_adv.html,27,0,1,0,0,5,1,10,207
datasets/EvasionSet1/html/betika.com_adv.html,1,0,0,0,0,3,6,1,3
datasets/EvasionSet1/html/betpawa.ug_adv.html,0,0,0,0,0,0,1,0,0
datasets/EvasionSet1/html/betway.co.za_adv.html,0,0,0,0,0,3,4,0,0
datasets/EvasionSet1/html/betweendigital.com_adv.html,0,0,0,0,0,2,0,1,0
datasets/EvasionSet1/html/bfmtv.com_adv.html,310,29,0,0,0,5,8,8,204
datasets/EvasionSet1/html/bhojpurisex.site_adv.html,51,0,0,0,0,10,2,174,214
datasets/EvasionSet1/html/biblegateway.com_adv.html,7,22,0,0,0,4,4,3,138
datasets/EvasionSet1/html/bidmachine.io_adv.html,40,0,1,0,0,1,2,22,150
datasets/EvasionSet1/html/bikewale.com_adv.html,188,86,0,0,0,1,0,339,412
datasets/EvasionSet1/html/bild.de_adv.html,276,75,0,0,0,1,16,1069,239
datasets/EvasionSet1/html/bilibili.com_adv.html,25,55,0,0,0,7,2,93,117
datasets/EvasionSet1/html/bilibili.tv_adv.html,2,0,0,0,0,2,2,37,47
datasets/EvasionSet1/html/bing.com_adv.html,2,7,0,0,0,0,1,11,113
datasets/EvasionSet1/html/biomedcentral.com_adv.html,8,8,0,0,0,3,5,50,87
datasets/EvasionSet1/html/bit.ly_adv.html,82,11,0,0,0,1,1,46,310
datasets/EvasionSet1/html/bitdefender.net_adv.html,18,4,0,0,0,7,15,287,328
datasets/EvasionSet1/html/bitrix24.ru_adv.html,15,69,8,0,0,14,5,4146,529
datasets/EvasionSet1/html/blic.rs_adv.html,121,127,0,0,0,1,3,27,157
datasets/EvasionSet1/html/blogger.com_adv.html,42,5,0,0,0,2,15,1,96
datasets/EvasionSet1/html/blogspot.com_adv.html,42,5,0,0,0,2,15,1,96
datasets/EvasionSet1/html/bloomberg.com_adv.html,90,72,1,2,0,27,1,463,375
datasets/EvasionSet1/html/boardgamearena.com_adv.html,16,0,0,0,0,3,13,53,54
datasets/EvasionSet1/html/booking.com_adv.html,17,38,0,0,0,41,4,394,404
datasets/EvasionSet1/html/bootstrapcdn.com_adv.html,1,14,0,0,0,2,5,1,109
datasets/EvasionSet1/html/botinok.porn_adv.html,237,0,0,0,0,1,4,0,16
datasets/EvasionSet1/html/box.com_adv.html,83,21,0,0,0,0,12,31,214
datasets/EvasionSet1/html/boyfriendtv.com_adv.html,193,15,0,0,0,2,13,156,226
datasets/EvasionSet1/html/bpexch.net_adv.html,1,0,0,0,0,11,1,7,23
datasets/EvasionSet1/html/branch.io_adv.html,39,4,0,0,0,5,2,23,292
datasets/EvasionSet1/html/brave.com_adv.html,30,1,0,0,0,3,4,18,608
datasets/EvasionSet1/html/braze.com_adv.html,37,79,0,0,0,4,1,220,574
datasets/EvasionSet1/html/britannica.com_adv.html,59,1,0,0,0,5,1,45,345
datasets/EvasionSet1/html/bsky.app_adv.html,0,1,0,0,0,1,4,0,0
datasets/EvasionSet1/html/business.site_adv.html,41,40,1,0,0,7,3,64,431
datasets/EvasionSet1/html/businessinsider.com_adv.html,154,46,0,0,0,2,14,18,301
datasets/EvasionSet1/html/buzzfeed.com_adv.html,8,33,1,0,0,0,7,33,159
datasets/EvasionSet1/html/ca.gov_adv.html,10,0,0,0,0,2,12,5,192
datasets/EvasionSet1/html/cafef.vn_adv.html,18,1,0,0,0,0,1,10,196
datasets/EvasionSet1/html/caixa.gov.br_adv.html,34,0,0,0,0,10,2,21,162
datasets/EvasionSet1/html/calculator.net_adv.html,6,0,0,0,0,2,3,3,10
datasets/EvasionSet1/html/calendly.com_adv.html,0,0,0,0,0,1,1,0,3
datasets/EvasionSet1/html/cam4.com_adv.html,75,168,0,0,0,1,5,30,220
datasets/EvasionSet1/html/canada.ca_adv.html,8,0,0,0,0,3,1,0,22
datasets/EvasionSet1/html/capcut.com_adv.html,27,15,16,0,0,4,1,6,145
datasets/EvasionSet1/html/cardgames.io_adv.html,4,0,0,0,0,1,3,5,53
datasets/EvasionSet1/html/carsensor.net_adv.html,65,0,0,0,0,7,2,550,337
datasets/EvasionSet1/html/carwale.com_adv.html,135,70,0,0,0,1,1,376,431
datasets/EvasionSet1/html/casalemedia.com_adv.html,32,21,0,0,0,6,3,43,359
datasets/EvasionSet1/html/cbsnews.com_adv.html,118,84,1,0,0,1,3,303,221
datasets/EvasionSet1/html/cdc.gov_adv.html,21,0,0,0,0,3,4,0,162
datasets/EvasionSet1/html/cdiscount.com_adv.html,0,2,0,0,0,0,0,0,9
datasets/EvasionSet1/html/cdnvideo.ru_adv.html,260,41,0,0,0,37,3,26,360
datasets/EvasionSet1/html/change.org_adv.html,25,49,0,0,0,1,4,151,441
datasets/EvasionSet1/html/character.ai_adv.html,0,0,0,0,0,1,2,0,9
datasets/EvasionSet1/html/chaturbate.com_adv.html,10,1,0,0,0,3,12,13,82
datasets/EvasionSet1/html/checkpoint.com_adv.html,40,1,0,0,5,15,4,10,195
datasets/EvasionSet1/html/chess.com_adv.html,10,14,0,0,0,11,5,1,142
datasets/EvasionSet1/html/chinamobile.com_adv.html,0,0,0,0,0,0,0,0,0
datasets/EvasionSet1/html/cisco.com_adv.html,20,19,0,0,0,3,0,71,192
datasets/EvasionSet1/html/clarity.ms_adv.html,0,0,0,0,0,0,0,0,0
datasets/EvasionSet1/html/classlink.com_adv.html,98,5,1,0,0,1,2,55,309
datasets/EvasionSet1/html/clevelandclinic.org_adv.html,29,1,0,0,0,2,6,6,206
datasets/EvasionSet1/html/clever.com_adv.html,63,39,0,0,0,7,3,1,241
datasets/EvasionSet1/html/cloud.com_adv.html,6,1,0,0,0,4,5,67,81
datasets/EvasionSet1/html/cloud.microsoft_adv.html,16,18,0,0,0,4,1,37,157
datasets/EvasionSet1/html/cloudflare-dns.com_adv.html,0,21,0,0,0,2,1,14,84
datasets/EvasionSet1/html/cloudflare.com_adv.html,78,62,0,0,0,3,1,127,539
datasets/EvasionSet1/html/cloudflareinsights.com_adv.html,1,0,0,0,0,0,0,2,0
datasets/EvasionSet1/html/cloudinary.com_adv.html,58,9,1,0,0,11,10,34,235
datasets/EvasionSet1/html/cloudns.net_adv.html,35,3,0,0,0,8,2,1,256
datasets/EvasionSet1/html/cmoa.jp_adv.html,311,0,0,0,0,4,3,250,223
datasets/EvasionSet1/html/cmu.edu_adv.html,25,12,0,0,0,6,1,1,148
datasets/EvasionSet1/html/cnbc.com_adv.html,48,23,0,0,0,1,1,50,327
datasets/EvasionSet1/html/cnet.com_adv.html,126,137,6,0,0,1,7,35,389
datasets/EvasionSet1/html/cnn.com_adv.html,56,120,3,0,0,0,2,34,557
datasets/EvasionSet1/html/cnnbrasil.com.br_adv.html,172,76,0,0,0,4,1,71,736
datasets/EvasionSet1/html/com.se_adv.html,3,0,0,0,0,3,0,3,64
datasets/EvasionSet1/html/conectate.com.do_adv.html,5,0,0,0,0,10,9,6,127
datasets/EvasionSet1/html/connatix.com_adv.html,20,45,3,0,0,30,1,377,444
datasets/EvasionSet1/html/consultant.ru_adv.html,6,4,0,0,0,2,5,2,157
datasets/EvasionSet1/html/contextweb.com_adv.html,0,0,0,0,0,0,0,0,0
datasets/EvasionSet1/html/conviva.com_adv.html,42,374,0,0,0,6,2,11,299
datasets/EvasionSet1/html/cookiedatabase.org_adv.html,8,10,0,0,0,23,0,1,288
datasets/EvasionSet1/html/cookielaw.org_adv.html,16,0,0,0,0,4,1,0,288
datasets/EvasionSet1/html/cookpad.com_adv.html,21,22,0,0,0,3,9,0,309
datasets/EvasionSet1/html/cornell.edu_adv.html,10,0,2,0,0,3,4,14,170
datasets/EvasionSet1/html/corriere.it_adv.html,216,0,0,0,0,2,5,462,464
datasets/EvasionSet1/html/costco.com_adv.html,44,109,0,0,0,4,0,227,292
datasets/EvasionSet1/html/coursera.org_adv.html,37,13,0,0,0,1,14,96,326
datasets/EvasionSet1/html/cpanel.net_adv.html,11,15,0,0,0,8,3,8,102
datasets/EvasionSet1/html/crashlytics.com_adv.html,14,2,0,0,0,7,2,0,170
datasets/EvasionSet1/html/crazygames.com_adv.html,108,27,0,0,0,7,9,415,110
datasets/EvasionSet1/html/creativecommons.org_adv.html,13,2,0,0,0,2,3,5,53
datasets/EvasionSet1/html/cricbuzz.com_adv.html,48,0,0,0,0,1,2,71,203
datasets/EvasionSet1/html/criteo.com_adv.html,52,0,0,0,0,7,4,25,428
datasets/EvasionSet1/html/crpt.ru_adv.html,0,8,3,0,0,2,1,30,75
datasets/EvasionSet1/html/cursor.sh_adv.html,86,60,0,0,0,4,3,378,493
datasets/EvasionSet1/html/dafont.com_adv.html,21,0,0,0,0,1,1,55,32
datasets/EvasionSet1/html/dagbladet.no_adv.html,129,70,27,0,0,6,13,731,365
datasets/EvasionSet1/html/dailymail.co.uk_adv.html,563,4,0,0,0,15,6,185,336
datasets/EvasionSet1/html/dailymotion.com_adv.html,0,0,0,0,0,1,16,1,5
datasets/EvasionSet1/html/dantri.com.vn_adv.html,179,19,0,0,0,0,1,9,296
datasets/EvasionSet1/html/datadoghq.com_adv.html,26,19,11,0,0,3,3,34,529
datasets/EvasionSet1/html/datadome.co_adv.html,55,84,0,0,0,7,4,88,263
datasets/EvasionSet1/html/datto.com_adv.html,51,26,0,0,0,3,3,96,380
datasets/EvasionSet1/html/daum.net_adv.html,0,0,0,0,0,2,1,0,0
datasets/EvasionSet1/html/dbankcloud.cn_adv.html,2,0,0,0,0,0,0,7,0
datasets/EvasionSet1/html/dbankcloud.com_adv.html,2,0,0,0,0,0,0,6,0
datasets/EvasionSet1/html/dcinside.com_adv.html,343,0,0,0,0,3,1,543,392
datasets/EvasionSet1/html/ddns.net_adv.html,3,0,0,0,0,1,1,13,134
datasets/EvasionSet1/html/debian.org_adv.html,16,0,0,0,0,4,1,4,30
datasets/EvasionSet1/html/deepintent.com_adv.html,81,69,1,0,0,1,2,2,280
datasets/EvasionSet1/html/deepl.com_adv.html,48,52,1,0,0,2,4,11,737
datasets/EvasionSet1/html/deezer.com_adv.html,6,32,0,0,0,4,7,19,153
datasets/EvasionSet1/html/dell.com_adv.html,26,49,0,0,0,4,0,36,380
datasets/EvasionSet1/html/deloitte.com_adv.html,43,0,1,0,0,8,6,22,366
datasets/EvasionSet1/html/deltaork.com_adv.html,94,0,0,0,0,3,2,10,41
datasets/EvasionSet1/html/desitales2.com_adv.html,2,39,0,0,0,7,3,196,271
datasets/EvasionSet1/html/desitelugusex.com_adv.html,17,0,0,0,0,1,14,48,58
datasets/EvasionSet1/html/deviantart.com_adv.html,64,139,0,0,0,1,12,273,306
datasets/EvasionSet1/html/digicert.com_adv.html,52,0,1,0,0,6,3,227,236
datasets/EvasionSet1/html/digikala.com_adv.html,1,0,0,0,0,4,0,1,0
datasets/EvasionSet1/html/digitalocean.com_adv.html,46,87,2,0,0,1,6,51,285
datasets/EvasionSet1/html/diretta.it_adv.html,4,58,0,0,0,38,4,2,195
datasets/EvasionSet1/html/discord.com_adv.html,170,26,6,6,0,2,2,6,323
datasets/EvasionSet1/html/discord.gg_adv.html,170,26,6,6,0,2,2,6,323
datasets/EvasionSet1/html/discordapp.com_adv.html,170,26,6,6,0,2,2,6,323
datasets/EvasionSet1/html/disneyplus.com_adv.html,107,61,6,0,0,3,4,48,272
datasets/EvasionSet1/html/disqus.com_adv.html,0,0,0,0,0,0,14,1,0
datasets/EvasionSet1/html/divar.ir_adv.html,2,0,0,0,0,8,6,3,82
datasets/EvasionSet1/html/dlsite.com_adv.html,15,0,0,0,0,7,8,28,170
datasets/EvasionSet1/html/dns.google_adv.html,0,0,0,0,0,3,1,1,10
datasets/EvasionSet1/html/dnsmadeeasy.com_adv.html,6,20,0,0,0,41,3,89,509
datasets/EvasionSet1/html/docker.com_adv.html,38,117,0,0,0,7,3,21,162
datasets/EvasionSet1/html/docker.io_adv.html,38,118,0,0,0,7,3,21,164
datasets/EvasionSet1/html/docomo.ne.jp_adv.html,169,0,0,0,0,28,7,2,498
datasets/EvasionSet1/html/dogdrip.net_adv.html,3,0,0,0,0,9,2,120,135
datasets/EvasionSet1/html/doi.org_adv.html,5,0,0,0,0,5,6,2,58
datasets/EvasionSet1/html/donga.com_adv.html,81,37,0,0,0,6,0,6,231
datasets/EvasionSet1/html/dotomi.com_adv.html,26,20,0,0,0,16,1,30,245
datasets/EvasionSet1/html/doubleclick.net_adv.html,8,48,0,0,0,3,4,13,268
datasets/EvasionSet1/html/doubleverify.com_adv.html,20,94,2,0,0,5,3,213,292
datasets/EvasionSet1/html/doubtnut.com_adv.html,36,44,0,0,0,3,10,245,330
datasets/EvasionSet1/html/dpboss.boston_adv.html,4,0,0,0,0,0,6,428,57
datasets/EvasionSet1/html/dreamhost.com_adv.html,63,8,0,0,0,6,10,219,668
datasets/EvasionSet1/html/dribbble.com_adv.html,102,136,12,0,0,10,5,152,284
datasets/EvasionSet1/html/drom.ru_adv.html,115,3,0,0,0,4,2,87,233
datasets/EvasionSet1/html/dropbox.com_adv.html,67,19,0,0,0,58,1,209,369
datasets/EvasionSet1/html/dropcatch.com_adv.html,0,0,0,0,0,2,1,0,0
datasets/EvasionSet1/html/duckdns.org_adv.html,3,0,0,0,0,1,5,11,33
datasets/EvasionSet1/html/duckduckgo.com_adv.html,0,0,0,0,0,6,5,0,1
datasets/EvasionSet1/html/duolingo.com_adv.html,0,0,0,0,0,2,2,1,1
datasets/EvasionSet1/html/dw.com_adv.html,0,0,0,0,0,1,7,1,8
datasets/EvasionSet1/html/dynatrace.com_adv.html,53,10,0,0,0,4,10,81,149
datasets/EvasionSet1/html/dyndns.org_adv.html,0,0,0,0,0,1,0,0,21
datasets/EvasionSet1/html/dzen.ru_adv.html,0,0,0,0,0,0,0,0,0
datasets/EvasionSet1/html/e621.net_adv.html,7,16,0,0,0,2,7,1,58
datasets/EvasionSet1/html/ea.com_adv.html,11,0,0,0,0,0,1,9,5
datasets/EvasionSet1/html/ebay.co.uk_adv.html,31,50,0,0,0,2,1,75,380
datasets/EvasionSet1/html/ebay.com_adv.html,108,62,0,0,0,2,1,221,267
datasets/EvasionSet1/html/ebay.de_adv.html,18,32,0,0,0,2,1,276,394
datasets/EvasionSet1/html/ecnavi.jp_adv.html,97,0,0,0,0,3,2,17,248
datasets/EvasionSet1/html/edna.ru_adv.html,144,2,0,0,0,0,5,50,222
datasets/EvasionSet1/html/eff.org_adv.html,21,0,0,0,0,3,4,9,170
datasets/EvasionSet1/html/ekstrabladet.dk_adv.html,62,90,5,0,0,7,7,747,377
datasets/EvasionSet1/html/elasticbeanstalk.com_adv.html,4,71,0,0,0,12,6,168,703
datasets/EvasionSet1/html/elconfidencial.com_adv.html,134,34,0,0,0,20,1,7,680
datasets/EvasionSet1/html/elegantthemes.com_adv.html,32,87,9,0,0,3,4,1,131
datasets/EvasionSet1/html/elmundo.es_adv.html,41,77,0,0,0,1,4,464,371
datasets/EvasionSet1/html/elpais.com_adv.html,127,15,0,0,0,1,2,6,268
datasets/EvasionSet1/html/elsevier.com_adv.html,19,57,1,0,0,2,3,28,418
datasets/EvasionSet1/html/eltiempo.es_adv.html,7,0,0,0,0,7,3,2,214
datasets/EvasionSet1/html/emag.ro_adv.html,7,15,0,0,0,5,3,3,325
datasets/EvasionSet1/html/epa.gov_adv.html,7,17,0,0,0,30,9,4,155
datasets/EvasionSet1/html/epfindia.gov.in_adv.html,61,0,0,0,0,5,1,135,60
datasets/EvasionSet1/html/eporner.com_adv.html,114,1,0,0,0,1,1,1,104
datasets/EvasionSet1/html/erome.com_adv.html,4,0,0,0,0,4,5,0,22
datasets/EvasionSet1/html/ertelecom.ru_adv.html,0,0,0,0,0,0,0,1,3
