filepath,n_forms,n_inputs,n_buttons,n_links,n_http_links,n_mailto_links,n_scripts,n_iframes,n_input_password,n_input_email,n_input_tel,text_len,kw_total,kw_login,kw_log_in,kw_entrar,kw_acessar,kw_senha,kw_password,kw_pix,kw_boleto,kw_cpf,kw_cartão,kw_atualizar,kw_update,kw_confirm,kw_confirmar,kw_verify,kw_verificar,kw_segurança,kw_security,kw_urgente,kw_urgency,kw_click,kw_clique,kw_conta,kw_account,kw_bank,kw_banco
datasets/evasion2/EvasionSet2/html/americanexpress.com_phish_v1.html,0,13,0,68,66,0,14,0,0,0,0,2016,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,3,0
datasets/evasion2/EvasionSet2/html/americanexpress.com_phish_v2.html,0,13,0,68,66,0,14,0,0,0,0,2016,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,3,0
datasets/evasion2/EvasionSet2/html/amzn.to_phish_v1.html,2,4,0,24,0,0,39,0,0,0,0,607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
datasets/evasion2/EvasionSet2/html/amzn.to_phish_v2.html,2,4,0,24,0,0,39,0,0,0,0,607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
datasets/evasion2/EvasionSet2/html/animanch.com_phish_v1.html,1,2,0,532,362,0,26,0,0,0,0,6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/animanch.com_phish_v2.html,1,2,0,532,362,0,26,0,0,0,0,6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/aniview.com_phish_v1.html,1,19,2,167,138,1,90,0,0,1,0,6767,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
datasets/evasion2/EvasionSet2/html/aniview.com_phish_v2.html,1,19,2,167,138,1,90,0,0,1,0,6767,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
datasets/evasion2/EvasionSet2/html/aniwatchtv.to_phish_v1.html,1,1,0,30,0,0,8,0,0,0,0,7632,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
datasets/evasion2/EvasionSet2/html/aniwatchtv.to_phish_v2.html,1,1,0,30,0,0,8,0,0,0,0,7632,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
datasets/evasion2/EvasionSet2/html/anydesk.com_phish_v1.html,1,5,5,156,37,0,19,1,0,1,0,6477,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0
datasets/evasion2/EvasionSet2/html/anydesk.com_phish_v2.html,1,5,5,156,37,0,19,1,0,1,0,6477,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0
datasets/evasion2/EvasionSet2/html/apache.org_phish_v1.html,0,0,1,172,84,0,24,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
datasets/evasion2/EvasionSet2/html/apache.org_phish_v2.html,0,0,1,172,84,0,24,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
datasets/evasion2/EvasionSet2/html/apnews.com_phish_v1.html,4,4,101,1345,1230,0,59,1,0,0,0,57017,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,6,8,0
datasets/evasion2/EvasionSet2/html/apnews.com_phish_v2.html,4,4,101,1345,1230,0,59,1,0,0,0,57017,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,6,8,0
datasets/evasion2/EvasionSet2/html/appcenter.ms_phish_v1.html,0,0,0,14,7,0,3,0,0,0,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/appcenter.ms_phish_v2.html,0,0,0,14,7,0,3,0,0,0,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/applovin.com_phish_v1.html,0,0,0,17,12,0,22,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/applovin.com_phish_v2.html,0,0,0,17,12,0,22,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/appsflyer.com_phish_v1.html,0,0,2,158,152,0,26,2,0,0,0,8130,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0
datasets/evasion2/EvasionSet2/html/appsflyer.com_phish_v2.html,0,0,2,158,152,0,26,2,0,0,0,8130,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0
datasets/evasion2/EvasionSet2/html/arabx.cam_phish_v1.html,1,1,1,128,122,0,8,0,0,0,0,4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/arabx.cam_phish_v2.html,1,1,1,128,122,0,8,0,0,0,0,4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/archiveofourown.org_phish_v1.html,2,7,0,76,9,0,17,0,1,0,0,3274,10,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0
datasets/evasion2/EvasionSet2/html/archiveofourown.org_phish_v2.html,2,7,0,76,9,0,17,0,1,0,0,3274,10,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0
datasets/evasion2/EvasionSet2/html/argos.co.uk_phish_v1.html,2,7,12,1043,90,0,23,1,0,0,0,23826,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,1,0
datasets/evasion2/EvasionSet2/html/argos.co.uk_phish_v2.html,2,7,12,1043,90,0,23,1,0,0,0,23826,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,1,0
datasets/evasion2/EvasionSet2/html/arstechnica.com_phish_v1.html,5,15,25,200,187,1,26,1,0,0,0,9197,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,0,2,0,0,0
datasets/evasion2/EvasionSet2/html/arstechnica.com_phish_v2.html,5,15,25,200,187,1,26,1,0,0,0,9197,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,0,2,0,0,0
datasets/evasion2/EvasionSet2/html/arxiv.org_phish_v1.html,3,8,9,261,54,0,5,0,0,0,0,7124,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0
datasets/evasion2/EvasionSet2/html/arxiv.org_phish_v2.html,3,8,9,261,54,0,5,0,0,0,0,7124,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0
datasets/evasion2/EvasionSet2/html/as.com_phish_v1.html,0,0,25,415,346,0,125,0,0,0,0,12643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/as.com_phish_v2.html,0,0,25,415,346,0,125,0,0,0,0,12643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/asu.edu_phish_v1.html,1,9,4,64,59,0,10,1,0,0,0,5081,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
datasets/evasion2/EvasionSet2/html/asu.edu_phish_v2.html,1,9,4,64,59,0,10,1,0,0,0,5081,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
datasets/evasion2/EvasionSet2/html/asuracomic.net_phish_v1.html,0,1,13,584,5,0,58,0,0,0,0,13875,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/asuracomic.net_phish_v2.html,0,1,13,584,5,0,58,0,0,0,0,13875,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/atlassian.net_phish_v1.html,1,1,28,180,35,0,23,0,0,0,0,8252,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,0,0
datasets/evasion2/EvasionSet2/html/atlassian.net_phish_v2.html,1,1,28,180,35,0,23,0,0,0,0,8252,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,0,0
datasets/evasion2/EvasionSet2/html/attn.tv_phish_v1.html,0,0,6,231,28,0,21,1,0,0,0,14934,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/attn.tv_phish_v2.html,0,0,6,231,28,0,21,1,0,0,0,14934,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
datasets/evasion2/EvasionSet2/html/aucey.com_phish_v1.html,0,0,0,9,6,0,3,0,0,0,0,1654,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
datasets/evasion2/EvasionSet2/html/aucey.com_phish_v2.html,0,0,0,9,6,0,3,0,0,0,0,1654,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
datasets/evasion2/EvasionSet2/html/avast.com_phish_v1.html,0,0,29,245,104,0,34,0,0,0,0,14003,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,0,1,3,5,0,0,0
