filepath,n_forms,n_inputs,n_buttons,n_links,n_http_links,n_mailto_links,n_scripts,n_iframes,n_input_password,n_input_email,n_input_tel,text_len,kw_total,kw_login,kw_log_in,kw_entrar,kw_acessar,kw_senha,kw_password,kw_pix,kw_boleto,kw_cpf,kw_cartão,kw_atualizar,kw_update,kw_confirm,kw_confirmar,kw_verify,kw_verificar,kw_segurança,kw_security,kw_urgente,kw_urgency,kw_click,kw_clique,kw_conta,kw_account,kw_bank,kw_banco
datasets/evasion2/CleanSet2/html/abola.pt_clean.html,2,2,38,621,588,0,17,1,0,0,0,18234,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/aboutads.info_clean.html,0,0,1,31,5,0,31,0,0,0,0,1520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
datasets/evasion2/CleanSet2/html/absher.sa_clean.html,0,0,0,4,1,0,1,0,0,0,0,866,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/academia.edu_clean.html,1,1,6,301,151,0,62,1,0,0,0,8452,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/acm.org_clean.html,2,3,0,358,101,0,25,3,0,0,0,17686,17,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,11,1,0,0
datasets/evasion2/CleanSet2/html/acs.org_clean.html,1,1,4,159,32,2,11,0,0,0,0,5888,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
datasets/evasion2/CleanSet2/html/actu.fr_clean.html,1,1,10,199,147,0,14,0,0,0,0,10861,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
datasets/evasion2/CleanSet2/html/adblockplus.org_clean.html,2,4,8,73,28,0,33,0,0,0,0,4521,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
datasets/evasion2/CleanSet2/html/adjust.com_clean.html,0,0,0,121,12,0,4,0,0,0,0,5671,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
datasets/evasion2/CleanSet2/html/admanmedia.com_clean.html,0,0,1,35,17,0,15,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/admin.ch_clean.html,2,2,17,142,44,0,10,1,0,0,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/adroll.com_clean.html,0,0,0,145,31,0,11,1,0,0,0,4343,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
datasets/evasion2/CleanSet2/html/adsrvr.org_clean.html,0,0,0,14,13,0,3,0,0,0,0,3337,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
datasets/evasion2/CleanSet2/html/afternic.com_clean.html,0,0,10,39,37,0,25,0,0,0,0,2202,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
datasets/evasion2/CleanSet2/html/aftonbladet.se_clean.html,0,0,2,39,3,1,17,1,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/agora.io_clean.html,0,0,2,195,54,0,29,4,0,0,0,12028,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
datasets/evasion2/CleanSet2/html/alidns.com_clean.html,0,0,0,26,12,0,12,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/aljazeera.com_clean.html,0,2,25,118,33,0,44,1,0,0,0,5607,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,1,1,0
datasets/evasion2/CleanSet2/html/alura.com.br_clean.html,2,2,35,296,80,0,44,1,0,0,0,21534,25,0,0,3,0,0,0,2,1,0,3,0,1,0,0,0,0,3,2,0,0,0,0,4,0,1,5
datasets/evasion2/CleanSet2/html/amazon.com.mx_clean.html,2,4,0,20,0,0,38,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/amazonalexa.com_clean.html,2,12,21,167,64,0,76,0,0,0,0,13671,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,4,0,0
datasets/evasion2/CleanSet2/html/amazonaws.com_clean.html,2,4,84,85,54,0,27,0,0,0,0,9721,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,5,0,0,3
datasets/evasion2/CleanSet2/html/amazontrust.com_clean.html,0,0,0,5,2,0,4,0,0,0,0,384,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
datasets/evasion2/CleanSet2/html/amazonvideo.com_clean.html,69,137,76,45,0,0,53,0,0,0,0,2386,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
datasets/evasion2/CleanSet2/html/amd.com_clean.html,0,0,38,350,238,0,12,0,0,0,0,11910,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
datasets/evasion2/CleanSet2/html/ameba.jp_clean.html,1,1,17,140,133,0,8,1,0,0,0,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/ameblo.jp_clean.html,0,0,3,147,145,0,18,1,0,0,0,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/americanexpress.com_clean.html,0,13,0,68,66,0,14,0,0,0,0,2016,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,3,0
datasets/evasion2/CleanSet2/html/amzn.to_clean.html,2,4,0,24,0,0,39,0,0,0,0,607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
datasets/evasion2/CleanSet2/html/animanch.com_clean.html,1,2,0,532,362,0,26,0,0,0,0,6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/aniview.com_clean.html,1,19,2,167,138,1,90,0,0,1,0,6767,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
datasets/evasion2/CleanSet2/html/aniwatchtv.to_clean.html,1,1,0,30,0,0,8,0,0,0,0,7632,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
datasets/evasion2/CleanSet2/html/anydesk.com_clean.html,1,5,5,156,37,0,19,1,0,1,0,6477,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0
datasets/evasion2/CleanSet2/html/apache.org_clean.html,0,0,1,172,84,0,24,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
datasets/evasion2/CleanSet2/html/apnews.com_clean.html,4,4,101,1345,1230,0,59,1,0,0,0,57017,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,6,8,0
datasets/evasion2/CleanSet2/html/appcenter.ms_clean.html,0,0,0,14,7,0,3,0,0,0,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/applovin.com_clean.html,0,0,0,17,12,0,22,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/appsflyer.com_clean.html,0,0,2,158,152,0,26,2,0,0,0,8130,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0
datasets/evasion2/CleanSet2/html/arabx.cam_clean.html,1,1,1,128,122,0,8,0,0,0,0,4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/archiveofourown.org_clean.html,2,7,0,76,9,0,17,0,1,0,0,3274,10,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0
datasets/evasion2/CleanSet2/html/argos.co.uk_clean.html,2,7,12,1043,90,0,23,1,0,0,0,23826,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,1,0
datasets/evasion2/CleanSet2/html/arstechnica.com_clean.html,5,15,25,200,187,1,26,1,0,0,0,9197,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,0,2,0,0,0
datasets/evasion2/CleanSet2/html/arxiv.org_clean.html,3,8,9,261,54,0,5,0,0,0,0,7124,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0
datasets/evasion2/CleanSet2/html/as.com_clean.html,0,0,25,415,346,0,125,0,0,0,0,12643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/asu.edu_clean.html,1,9,4,64,59,0,10,1,0,0,0,5081,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
datasets/evasion2/CleanSet2/html/asuracomic.net_clean.html,0,1,13,584,5,0,58,0,0,0,0,13875,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/atlassian.net_clean.html,1,1,28,180,35,0,23,0,0,0,0,8252,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,0,0
datasets/evasion2/CleanSet2/html/attn.tv_clean.html,0,0,6,231,28,0,21,1,0,0,0,14934,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/aucey.com_clean.html,0,0,0,9,6,0,3,0,0,0,0,1654,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
datasets/evasion2/CleanSet2/html/avast.com_clean.html,0,0,29,245,104,0,34,0,0,0,0,14003,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,0,1,3,5,0,0,0
datasets/evasion2/CleanSet2/html/avira.com_clean.html,0,0,8,201,53,0,27,1,0,0,0,30825,68,0,0,1,0,4,6,0,0,0,0,1,8,0,0,0,1,24,13,0,0,0,4,6,0,0,0
datasets/evasion2/CleanSet2/html/az24.vn_clean.html,3,9,4,186,87,0,17,0,0,0,0,10476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/aznude.com_clean.html,2,3,17,459,18,0,13,0,0,0,0,8262,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
datasets/evasion2/CleanSet2/html/azure.net_clean.html,1,1,86,327,310,0,62,0,0,0,0,19008,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,5,0,0,17
datasets/evasion2/CleanSet2/html/b-cdn.net_clean.html,0,0,0,193,30,2,13,0,0,0,0,9581,35,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,5,0,9,0,0,0
datasets/evasion2/CleanSet2/html/bakusai.com_clean.html,0,1,2,26,3,0,11,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/bato.to_clean.html,1,1,7,302,58,1,15,1,0,0,0,7842,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
datasets/evasion2/CleanSet2/html/battwo.com_clean.html,1,1,7,302,58,0,16,1,0,0,0,7840,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
datasets/evasion2/CleanSet2/html/bb2r.com_clean.html,0,0,0,8,1,0,1,0,0,0,0,2147,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
datasets/evasion2/CleanSet2/html/beeline.ru_clean.html,1,2,8,54,15,0,39,0,0,0,0,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/berkeley.edu_clean.html,2,2,4,116,107,0,21,0,0,0,0,6124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
datasets/evasion2/CleanSet2/html/betika.com_clean.html,0,0,0,0,0,0,12,1,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/betway.co.za_clean.html,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/bfmtv.com_clean.html,0,0,7,408,128,0,58,0,0,0,0,28204,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0
datasets/evasion2/CleanSet2/html/bidmachine.io_clean.html,0,0,0,20,7,0,6,0,0,0,0,2715,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datasets/evasion2/CleanSet2/html/biomedcentral.com_clean.html,1,2,2,42,21,0,9,0,0,0,0,2408,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
datasets/evasion2/CleanSet2/html/bit.ly_clean.html,4,19,5,196,185,0,23,0,0,0,0,10249,18,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,8,0,2,1,1,0
datasets/evasion2/CleanSet2/html/bitdefender.com_clean.html,0,3,4,251,102,0,23,2,0,0,0,8983,49,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,4,0,0,0
datasets/evasion2/CleanSet2/html/bitdefender.net_clean.html,0,3,4,251,102,0,23,2,0,0,0,8983,49,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,4,0,0,0
datasets/evasion2/CleanSet2/html/blic.rs_clean.html,2,2,2,478,439,2,28,5,0,0,0,15484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
datasets/evasion2/CleanSet2/html/boardgamearena.com_clean.html,0,0,0,30,25,0,12,1,0,0,0,21903,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
datasets/evasion2/CleanSet2/html/booking.com_clean.html,1,3,17,224,220,0,150,1,0,0,0,6694,14,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0
